RxnID	reactions	root_MZ	root_EZ	root_Cortex	root_Stele	Embryo_20_DAP	Embryo_38_DAP	Endosperm_8_DAP	Endosperm_10_DAP	Endosperm_12_DAP	Endosperm_Crown_27_DAP	Pericarp_Aleurone_27_DAP	GermEmbryo_2_DAI	Zone_1	Zone_2	Zone_3	Mature_leaf
rxn00424_x0	rxn00424_x0	0	0	0	0	0	0	0	0	0	1.04E-05	3.30E-05	0	0	0	0	0.000284134
rxn01255_d0	rxn01255_d0	0.000147511	0.00015984	0.000216669	0.00014039	0.000115548	0.000181723	8.89E-05	0.000116047	6.89E-05	0.00011624	0.000361447	0.000101375	0.00010261	6.68E-05	0.000148323	0.000180558
rxn43816_r0	rxn43816_r0	1.69E-05	6.84E-06	0	5.05E-06	2.84E-05	0	4.26E-05	4.66E-05	2.90E-05	0	2.73E-05	1.35E-05	9.73E-06	1.28E-05	2.79E-05	1.47E-05
rxn05465_d0	rxn05465_d0	0.000106885	0.000211893	0.000100501	6.96E-05	0.000618385	0.000247982	0.000127704	0.000138226	0.000186021	0.000103194	0.000156378	8.88E-05	9.82E-05	0.000132683	0.00017619	9.38E-05
rxn02304_d0	rxn02304_d0	4.84E-06	3.15E-06	0	0	1.63E-05	0	1.16E-05	1.70E-05	1.88E-05	2.51E-05	8.63E-06	0	1.50E-05	1.71E-05	4.05E-05	4.20E-05
rxn19246_x0	rxn19246_x0	4.84E-05	8.47E-05	0.000115022	5.84E-05	0.000103738	5.15E-05	7.21E-05	3.89E-05	3.63E-05	9.92E-05	0.000133127	7.85E-05	3.89E-05	1.33E-05	9.89E-06	3.64E-05
rxn07331_d0	rxn07331_d0	0	0	0	0	1.04E-05	0	4.64E-06	4.48E-06	0	0	5.63E-06	0	0	0	0	0
rxn05024_x0	rxn05024_x0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.48E-05
rxn03891_r0	rxn03891_r0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.99E-07	6.65E-05
rxn24726_n0	rxn24726_n0	1.02E-05	0.000151953	0.001135695	0.003935401	2.42E-05	1.09E-05	0.000136842	0.000205981	0.000157653	0.000462365	0.001237325	1.03E-05	0	0	0	0
rxn00747_d1	rxn00747_d1	0.001608108	0.001963826	0.002021858	0.0019604	0.002980849	0.003775059	0.002310187	0.001353968	0.00159136	0.003196976	0.002209754	0.001522458	0.001086255	0.001041349	0.000996913	0.00281965
rxn38880_m0	rxn38880_m0	0.000212802	0.00080551	0.000500974	0.000340866	0.000501428	0.000405425	0.000199172	0.000212955	0.000225857	0.000656607	0.000824263	0.000324687	0.000168069	0.000114279	0.000134839	0.00021835
rxn09453_x0	rxn09453_x0	4.84E-05	8.47E-05	0.000115022	5.84E-05	0.000103738	5.15E-05	7.21E-05	3.89E-05	3.63E-05	9.92E-05	0.000133127	7.85E-05	3.89E-05	1.33E-05	9.89E-06	3.64E-05
rxn00689_d0	rxn00689_d0	1.50E-05	2.21E-05	1.76E-05	1.85E-05	1.12E-05	1.06E-05	1.95E-05	1.12E-05	1.36E-05	1.72E-05	3.54E-05	1.25E-05	9.73E-06	3.42E-06	5.39E-06	4.90E-06
rxn15116_d1	rxn15116_d1	0.005178834	0.004826226	0.00844396	0.007001509	0.015215628	0.007919532	0.016430241	0.013456588	0.017757161	0.00889182	0.005735621	0.006964612	0.004644888	0.005349702	0.004825453	0.00715235
rxn47818_r0	rxn47818_r0	1.69E-05	6.84E-06	0	5.05E-06	2.84E-05	0	4.26E-05	4.66E-05	2.90E-05	0	2.73E-05	1.35E-05	9.73E-06	1.28E-05	2.79E-05	1.47E-05
rxn00506_c0	rxn00506_c0	0.000436728	0.000666702	0.001715388	0.000497541	0.001948002	0.001782675	0.000903561	0.000629486	0.000446736	0.001178906	0.003107506	0.00179771	0.000593548	0.000277779	0.000277769	0.000854503
rxn00216_m0	rxn00216_m0	0.000212802	0.00080551	0.000500974	0.000340866	0.000501428	0.000405425	0.000199172	0.000212955	0.000225857	0.000656607	0.000824263	0.000324687	0.000168069	0.000114279	0.000134839	0.00021835
rxn43740_d0	rxn43740_d0	1.69E-05	6.84E-06	0	5.05E-06	2.84E-05	0	4.26E-05	4.66E-05	2.90E-05	0	2.73E-05	1.35E-05	9.73E-06	1.28E-05	2.79E-05	1.47E-05
rxn00187_d0	rxn00187_d0	0.001992603	0.001192492	0.00223738	0.001793617	0.000537722	0.000482494	0.002420976	0.001367204	0.000109474	0.000740359	0.001727044	0.000872997	0.001020796	0.001670524	0.001405925	0.003566377
rxn00692_c0	rxn00692_c0	0.000924239	0.001445397	0.001392869	0.001569555	0.001085701	0.000515306	0.001058875	0.000863297	0.000976311	0.000558063	0.001154255	0.000694526	0.00125167	0.001192865	0.001147034	0.000711736
rxn45657_d0	rxn45657_d0	2.42E-06	2.63E-06	1.15E-06	1.12E-06	0	0	3.60E-06	1.32E-05	8.74E-06	0	5.64E-06	0	2.65E-06	3.85E-06	4.49E-06	1.75E-05
rxn00777_d0	rxn00777_d0	1.21E-05	1.52E-05	1.26E-05	4.49E-06	3.33E-05	4.52E-06	2.18E-05	1.07E-05	7.67E-06	2.74E-05	6.76E-05	3.80E-05	4.42E-06	4.28E-06	2.70E-06	0.000365316
rxn46993_d0	rxn46993_d0	1.69E-05	6.84E-06	0	5.05E-06	2.84E-05	0	4.26E-05	4.66E-05	2.90E-05	0	2.73E-05	1.35E-05	9.73E-06	1.28E-05	2.79E-05	1.47E-05
rxn46743_d0	rxn46743_d0	1.69E-05	6.84E-06	0	5.05E-06	2.84E-05	0	4.26E-05	4.66E-05	2.90E-05	0	2.73E-05	1.35E-05	9.73E-06	1.28E-05	2.79E-05	1.47E-05
rxn37563_m0	rxn37563_m0	0.000353058	0.000404858	0.000338569	0.000298749	0.000417328	0.000512256	0.000438283	0.000431616	0.000360367	0.000264215	0.000950833	0.000396676	0.000306062	0.00033556	0.000296197	0.000227448
rxn00116_c0	rxn00116_c0	7.06E-05	0.000107261	0.000145974	0.000103888	5.14E-05	2.84E-05	8.18E-05	0.000108771	5.29E-05	6.94E-05	9.68E-05	2.32E-05	2.57E-05	3.17E-05	6.56E-05	0
rxn01867_x0	rxn01867_x0	9.77E-05	9.25E-05	0.000138714	0.000148251	9.09E-05	0.000152997	0.000134517	8.41E-05	6.15E-05	0.000210004	0.000292727	0.000129998	6.63E-05	5.14E-05	6.47E-05	0.000142067
rxn01512_c0	rxn01512_c0	0.000494765	0.000441138	0.000743246	0.000699702	0.000307293	0.00081119	0.000524667	0.000433668	0.000451812	0.00159002	0.001289548	0.001142313	0.000117648	6.03E-05	0.000102478	0.001237315
rxn00248_x0	rxn00248_x0	0.001222162	0.001803985	0.002686385	0.001923899	0.004819026	0.001611259	0.002075581	0.002088713	0.003092966	0.005098131	0.004289034	0.001139055	0.001459544	0.001710757	0.00157852	0.002030232
rxn14059_d0	rxn14059_d0	0.000430441	0.000297597	0.000268638	0.000168467	0.000525803	0.000300295	0.000484084	0.000470834	0.000710751	0.000867639	0.000620672	0.000245348	0.000616547	0.00040233	0.000384292	0.000186157
rxn20176_m0	rxn20176_m0	0.000212802	0.00080551	0.000500974	0.000340866	0.000501428	0.000405425	0.000199172	0.000212955	0.000225857	0.000656607	0.000824263	0.000324687	0.000168069	0.000114279	0.000134839	0.00021835
rxn00248_c0	rxn00248_c0	0.000768506	0.000560492	0.001094425	0.000998451	0.001157419	0.000383949	0.001227807	0.002022013	0.001670964	0.000919808	0.001037671	0.000564272	0.0007855	0.000758862	0.000756898	0.00168871
rxn46205_j0	rxn46205_j0	3.53E-05	3.94E-05	2.37E-05	2.25E-05	7.57E-05	3.61E-05	2.33E-05	4.38E-06	1.89E-05	2.07E-05	1.88E-05	5.98E-06	2.39E-05	4.07E-05	7.51E-05	1.40E-06
rxn01678_x0	rxn01678_x0	0.000157184	0.000145644	0.000349268	0.000247647	0.000134232	0.000413414	0.000356365	0.000306454	0.000351044	0.001364882	0.000840229	0.00041582	3.72E-05	3.04E-05	3.96E-05	0.000664847
rxn03137_d0	rxn03137_d0	0.000348706	0.000318103	0.00010585	0.000113996	0.000256097	0.00030353	0.000199017	0.000266985	0.000308607	0.000263202	0.000310972	0.000192026	0.00025918	0.000267506	0.000213496	0.00017356
rxn01673_d0	rxn01673_d0	1.35E-05	1.42E-05	1.03E-05	1.68E-06	2.87E-05	3.18E-05	1.28E-05	1.79E-05	1.26E-05	2.46E-05	5.24E-05	4.73E-05	1.24E-05	1.67E-05	3.37E-05	0.000156064
rxn19543_d0	rxn19543_d0	0.000125747	7.47E-05	4.47E-05	4.27E-05	0.000143709	7.11E-05	7.79E-05	9.51E-05	0.000112511	5.32E-05	3.19E-05	7.17E-05	0.000122071	0.000147664	0.000111917	2.52E-05
rxn19701_d0	rxn19701_d0	0	0	1.53E-06	0	0	0	0	0	0	0	5.67E-06	3.20E-05	6.63E-05	5.18E-05	6.74E-05	0.000552872
rxn01887_w0	rxn01887_w0	9.67E-07	0.000203481	0.000620964	0.000711494	0	0	2.31E-05	0	8.82E-06	0.000342365	0.000218678	0	3.27E-05	1.33E-05	2.61E-05	7.14E-05
rxn03437_d0	rxn03437_d0	0.000349673	0.000314422	0.000279338	0.000126912	0.000706427	0.000376387	0.000492879	0.000832708	0.001199528	0.00064338	0.000787939	0.000560739	0	0	0	0
rxn27860_d0	rxn27860_d0	1.50E-05	2.21E-05	1.76E-05	1.85E-05	1.12E-05	1.06E-05	1.95E-05	1.12E-05	1.36E-05	1.72E-05	3.54E-05	1.25E-05	9.73E-06	3.42E-06	5.39E-06	4.90E-06
rxn15056_m0	rxn15056_m0	0.000133001	0.000117777	0.00020253	0.000146005	0.000147776	4.52E-05	0.000158165	0.000277158	0.00023494	0.00015646	0.000213969	9.63E-05	9.02E-05	0.000107431	8.67E-05	0.000132969
rxn16111_r0	rxn16111_r0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.99E-07	6.65E-05
rxn19057_x0	rxn19057_x0	4.84E-05	8.47E-05	0.000115022	5.84E-05	0.000103738	5.15E-05	7.21E-05	3.89E-05	3.63E-05	9.92E-05	0.000133127	7.85E-05	3.89E-05	1.33E-05	9.89E-06	3.64E-05
rxn13975_d0	rxn13975_d0	0.000430441	0.000297597	0.000268638	0.000168467	0.000525803	0.000300295	0.000484084	0.000470834	0.000710751	0.000867639	0.000620672	0.000245348	0.000616547	0.00040233	0.000384292	0.000186157
rxn00873_r0	rxn00873_r0	0.000182333	0.000464798	0.000199855	0.000219569	0.000639702	0.000349849	0.000479039	0.000218471	0.0001398	0.000291224	0.000264698	9.94E-05	0.000415749	0.000286767	0.000468792	0.000205053
rxn00654_c0	rxn00654_c0	2.90E-06	1.68E-05	2.18E-05	3.37E-06	1.02E-05	1.18E-05	3.02E-05	8.78E-06	9.96E-06	1.89E-05	3.98E-05	7.48E-06	1.77E-06	8.13E-06	8.09E-06	2.10E-06
rxn23068_r0	rxn23068_r0	9.19E-06	1.58E-06	2.67E-06	1.68E-06	6.79E-06	0	1.55E-05	9.54E-06	5.43E-06	1.04E-05	5.67E-06	1.69E-05	6.19E-06	3.00E-06	5.84E-06	0
rxn37651_d0	rxn37651_d0	0.0001833	0.000264472	0.000201383	0.000148813	0.00086471	0.000491243	0.000244366	0.000200719	0.000275505	0.00025535	0.00038677	0.000191709	0.000311369	0.000233694	0.000267881	0.000169361
rxn25042_m0	rxn25042_m0	0.000422219	0.000661444	0.000932019	0.000600306	0.000417644	0.000498442	0.000566821	0.000554578	0.00048805	0.000316768	0.00105817	0.00073771	0.000351175	0.000259802	0.00028541	0.000673945
rxn01486_d0	rxn01486_d0	6.87E-05	3.21E-05	2.37E-05	2.02E-05	0.000110699	4.21E-05	1.44E-05	1.33E-05	1.83E-05	3.25E-05	1.49E-05	5.05E-05	3.54E-06	6.85E-06	7.64E-06	8.33E-05
rxn00782_d0	rxn00782_d0	0	0	0	0	0	0	0	0	0	0	0	0	7.08E-06	9.84E-06	1.21E-05	0.00771432
rxn01334_c0	rxn01334_c0	0.005178834	0.004826226	0.00844396	0.007001509	0.015215628	0.007919532	0.016430241	0.013456588	0.017757161	0.00889182	0.005735621	0.006964612	0.004644888	0.005349702	0.004825453	0.00715235
rxn00097_c0	rxn00097_c0	0.000324523	0.000283401	5.43E-05	7.69E-05	2.14E-05	0	7.47E-05	0.000112913	7.06E-05	4.38E-06	1.07E-05	2.49E-05	0	1.20E-05	1.12E-05	1.40E-06
rxn00154_d0	rxn00154_d0	0.000211835	0.000339135	0.000128014	6.68E-05	0.001206576	0.000415216	0.00020351	0.000200635	0.000285615	0.000193371	0.000375864	9.10E-05	0.00013357	0.00018276	0.000181134	4.90E-05
rxn08094_m0	rxn08094_m0	0.000392233	0.000334402	0.000398181	0.000510456	0.000238676	0.000340303	0.00035434	0.000252611	0.000350898	0.000316768	0.000953203	0.000417069	0.000277756	0.000259802	0.000266533	0.000384911
rxn46071_d0	rxn46071_d0	1.69E-05	6.84E-06	0	5.05E-06	2.84E-05	0	4.26E-05	4.66E-05	2.90E-05	0	2.73E-05	1.35E-05	9.73E-06	1.28E-05	2.79E-05	1.47E-05
rxn00183_m0	rxn00183_m0	9.00E-05	9.88E-05	0.000172723	7.52E-05	5.51E-05	6.75E-05	0.000145787	0.000113946	4.13E-05	4.70E-05	0.000168085	0.000116026	7.34E-05	8.35E-05	6.16E-05	9.24E-05
rxn01100_c0	rxn01100_c0	0.003590071	0.003200484	0.005423593	0.004526721	0.00668134	0.006357696	0.003416009	0.006101931	0.008682709	0.009655024	0.004734274	0.003288969	0.003809852	0.003383422	0.003397503	0.020253328
rxn05287_d0	rxn05287_d0	6.24E-05	2.31E-05	2.10E-05	2.02E-05	8.11E-06	1.08E-05	5.16E-06	8.79E-06	1.14E-05	4.19E-06	9.82E-06	1.14E-05	8.85E-07	1.28E-06	1.35E-06	6.72E-05
rxn01115_d0	rxn01115_d0	0.001188791	0.002118934	0.002329474	0.001366833	0.001788288	0.001433778	0.001301635	0.001146262	0.00067658	0.000768761	0.00399784	0.00070493	0.001195057	0.001152632	0.001082311	0.000567569
rxn15021_d0	rxn15021_d0	9.72E-05	6.78E-05	1.41E-05	7.86E-06	0.000168128	0.000122447	8.63E-05	0.00016187	0.000178327	0.000150543	0.000108199	9.31E-05	0.000207874	0.000222137	0.00015911	4.20E-05
rxn00799_m0	rxn00799_m0	0.000215704	0.000162469	0.000222783	0.000109504	0.000205091	0.000189073	0.000195582	0.000170536	0.000100115	0.000114602	0.000376924	9.70E-05	0.000224681	0.000180192	0.000192371	0.000152565
rxn25762_x0	rxn25762_x0	4.84E-05	8.47E-05	0.000115022	5.84E-05	0.000103738	5.15E-05	7.21E-05	3.89E-05	3.63E-05	9.92E-05	0.000133127	7.85E-05	3.89E-05	1.33E-05	9.89E-06	3.64E-05
rxn02373_d0	rxn02373_d0	0.000338549	0.000346496	0.000311437	0.000124104	0.001434402	0.000457512	0.000995513	0.00102196	0.000746477	0.00028985	0.00053105	0.000233845	0.00052809	0.000492212	0.000447667	0.000141367
rxn02476_d0	rxn02476_d0	7.25E-05	0.000138283	0.000188009	9.71E-05	0.000105445	8.14E-05	4.00E-05	4.54E-05	3.36E-05	7.46E-05	9.59E-05	2.10E-05	5.84E-05	4.07E-05	5.62E-05	8.40E-06
rxn46788_m0	rxn46788_m0	1.31E-05	9.46E-06	9.94E-06	3.93E-06	8.93E-05	4.96E-05	4.08E-05	5.49E-05	3.80E-05	2.86E-05	5.93E-05	3.77E-05	4.42E-06	4.28E-06	4.49E-06	0
rxn19932_c0	rxn19932_c0	3.34E-05	5.00E-05	0.000144446	5.28E-05	4.36E-05	4.07E-05	6.04E-05	4.01E-05	3.65E-05	4.99E-05	9.87E-05	1.24E-05	1.50E-05	1.54E-05	3.73E-05	3.01E-05
rxn00408_c0	rxn00408_c0	7.06E-05	0.000107261	0.000145974	0.000103888	5.14E-05	2.84E-05	8.18E-05	0.000108771	5.29E-05	6.94E-05	9.68E-05	2.32E-05	2.57E-05	3.17E-05	6.56E-05	0
rxn15069_c0	rxn15069_c0	0.000179915	0.000262895	0.00027781	0.000188122	0.000154054	9.83E-05	0.000152998	0.000143182	0.000135816	9.96E-05	0.000189351	5.59E-05	0.00010261	0.000118987	0.000208102	0.000237245
rxn00782_d1	rxn00782_d1	0	0	0	0	0	0	0	0	0	0	0	0	7.08E-06	9.84E-06	1.21E-05	0.00771432
rxn09449_d0	rxn09449_d0	0.000153798	0.000420106	0.000128778	0.00016229	0.000577675	0.000289427	0.000319586	0.000160628	0.00012085	0.000177103	0.000176899	7.36E-05	0.000244142	0.0001635	0.000216193	0.000170761
rxn00789_d0	rxn00789_d0	0.000118009	9.62E-05	3.97E-05	3.37E-05	0.000115418	3.02E-05	5.54E-05	0.000104711	6.34E-05	6.54E-05	7.43E-05	4.79E-05	9.82E-05	9.97E-05	9.21E-05	1.96E-05
rxn00649_d0	rxn00649_d0	0.000293087	0.000300752	0.000859032	0.000495294	0.000364929	0.000523698	0.000388879	0.000466928	0.000543894	0.001311846	0.000841474	0.000401055	0.000269795	0.00023883	0.00026024	0.001045559
rxn37324_r0	rxn37324_r0	0.000182333	0.000464798	0.000199855	0.000219569	0.000639702	0.000349849	0.000479039	0.000218471	0.0001398	0.000291224	0.000264698	9.94E-05	0.000415749	0.000286767	0.000468792	0.000205053
rxn00256_x0	rxn00256_x0	3.29E-05	4.89E-05	0.000165463	7.36E-05	0.000109829	9.49E-05	0.000102681	6.03E-05	5.61E-05	0.000152522	0.000367162	0.000228752	6.19E-05	3.34E-05	3.60E-05	0.000100777
rxn25719_d0	rxn25719_d0	0.00025101	0.000261318	0.000235393	0.00019093	0.000462927	0.000258122	0.000133361	0.000269256	0.000170513	0.000125727	0.00020535	7.90E-05	0.000304293	0.000257662	0.000262487	0.000102876
rxn00272_x0	rxn00272_x0	0.000622447	0.000893317	0.001326761	0.000606483	0.001013627	0.000750175	0.000648424	0.001226686	0.002106864	0.001165234	0.00089868	0.00078287	0.00016453	0.000112567	0.000120457	0.001050458
rxn02322_c0	rxn02322_c0	5.80E-06	7.89E-06	1.07E-05	3.93E-06	0.000105066	3.54E-05	2.90E-05	1.96E-05	2.53E-05	1.04E-05	2.18E-05	4.45E-05	1.50E-05	9.84E-06	3.60E-06	4.20E-06
rxn26180_m0	rxn26180_m0	9.67E-06	4.21E-06	1.07E-05	4.49E-06	1.14E-05	2.90E-05	6.23E-06	2.69E-05	0	5.19E-05	3.11E-05	4.25E-05	1.77E-06	1.71E-06	2.70E-06	9.10E-06
rxn15138_w0	rxn15138_w0	2.76E-05	0.000117251	0.000208262	0.000535727	9.31E-06	2.44E-05	0.000115064	7.46E-05	6.85E-05	0.000145296	0.000573687	3.36E-05	1.33E-05	1.11E-05	2.56E-05	0.000199454
rxn01511_g0	rxn01511_g0	7.06E-05	0.000107261	0.000145974	0.000103888	5.14E-05	2.84E-05	8.18E-05	0.000108771	5.29E-05	6.94E-05	9.68E-05	2.32E-05	2.57E-05	3.17E-05	6.56E-05	0
rxn00161_d1	rxn00161_d1	0.000214737	0.000421684	0.000605678	0.000325142	0.002746882	0.000875123	0.000290328	0.000125244	0.00023691	0.000534157	0.000389462	0.000252568	0.000306062	0.000208013	0.000165403	0.011712498
rxn00690_c0	rxn00690_c0	8.61E-05	0.000118829	0.000292713	0.000140951	0.000207607	0.00014966	0.000119299	0.000107933	0.00011654	0.000102256	0.000263488	0.000209643	0.000114994	0.000109143	0.000136188	0.000195255
rxn41127_w0	rxn41127_w0	0.000104467	0.000875966	4.09E-05	0.00016566	0	4.35E-05	0.000119422	0.000110644	8.11E-05	0.000197119	0.000213814	1.42E-05	8.85E-07	0	0	2.66E-05
rxn40372_d0	rxn40372_d0	0	0	0	0	2.27E-05	0	0	4.43E-06	7.88E-06	1.38E-05	5.12E-06	0	8.85E-07	0	0	1.12E-05
rxn03057_c0	rxn03057_c0	4.30E-05	5.47E-05	0.000146356	0.000115119	5.69E-05	0.000182107	7.85E-05	0.000101534	8.15E-05	4.82E-05	0.000105225	8.06E-05	6.99E-05	4.84E-05	5.80E-05	4.62E-05
rxn43617_r0	rxn43617_r0	6.34E-05	9.73E-05	2.25E-05	1.63E-05	0.000367206	0.000136784	5.07E-05	6.38E-05	6.49E-05	4.12E-05	5.35E-05	3.41E-05	8.58E-05	7.88E-05	7.91E-05	3.22E-05
rxn19072_w0	rxn19072_w0	0	0	0	0	0	0	1.15E-05	1.85E-05	0	1.04E-05	1.55E-05	0	0	0	0	0
rxn00720_d0	rxn00720_d0	6.38E-05	0.000223987	0.000366846	0.000135336	7.08E-05	0.000113709	6.23E-05	3.95E-05	2.43E-05	0.000158679	0.000142311	0.000114603	8.49E-05	2.61E-05	4.45E-05	9.59E-05
rxn00839_n0	rxn00839_n0	0.000157184	0.000145644	0.000349268	0.000247647	0.000134232	0.000413414	0.000356365	0.000306454	0.000351044	0.001364882	0.000840229	0.00041582	3.72E-05	3.04E-05	3.96E-05	0.000664847
rxn02834_d0	rxn02834_d0	5.47E-05	2.37E-05	1.03E-05	8.42E-06	1.69E-05	1.66E-05	2.36E-05	7.52E-06	5.96E-06	3.04E-05	2.73E-05	1.54E-05	1.24E-05	1.28E-05	1.39E-05	4.20E-06
rxn19272_t0	rxn19272_t0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rxn02789_d0	rxn02789_d0	0.000103499	7.05E-05	5.88E-05	4.55E-05	0.000188276	6.25E-05	0.000159241	0.000141361	0.00028087	0.000131276	9.93E-05	5.80E-05	0.000148608	0.000154512	0.000124951	4.20E-05
rxn44913_n0	rxn44913_n0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rxn02312_m0	rxn02312_m0	1.02E-05	3.15E-06	7.64E-07	3.37E-06	2.41E-05	1.67E-05	2.31E-05	8.10E-06	9.32E-06	0	6.80E-06	1.42E-05	3.54E-05	8.56E-06	1.03E-05	3.50E-06
rxn31768_d0	rxn31768_d0	6.24E-05	2.31E-05	2.10E-05	2.02E-05	8.11E-06	1.08E-05	5.16E-06	8.79E-06	1.14E-05	4.19E-06	9.82E-06	1.14E-05	8.85E-07	1.28E-06	1.35E-06	6.72E-05
rxn07333_d0	rxn07333_d0	0	0	0	0	2.27E-05	0	0	4.43E-06	7.88E-06	1.38E-05	5.12E-06	0	8.85E-07	0	0	1.12E-05
rxn18937_d0	rxn18937_d0	0.00025101	0.000261318	0.000235393	0.00019093	0.000462927	0.000258122	0.000133361	0.000269256	0.000170513	0.000125727	0.00020535	7.90E-05	0.000304293	0.000257662	0.000262487	0.000102876
rxn24362_d0	rxn24362_d0	0	0	0	0	0.000174233	2.19E-05	0	0	6.62E-06	0	8.99E-06	0	2.92E-05	2.14E-05	4.76E-05	0.000446497
rxn00948_r0	rxn00948_r0	2.27E-05	0.000127241	1.60E-05	9.55E-06	3.35E-05	0	4.22E-05	8.76E-05	4.75E-05	0	9.76E-06	0	5.22E-05	6.89E-05	9.84E-05	1.05E-05
rxn00907_c0	rxn00907_c0	0.00016734	0.000101477	0.000153617	9.88E-05	0.00021802	0.000289227	0.000225576	0.000184033	0.000208089	0.000206246	0.000316365	0.000214432	6.10E-05	7.10E-05	6.79E-05	0.000114774
rxn00727_d0	rxn00727_d0	0.000202162	0.000191913	0.000137567	7.92E-05	0.000466447	0.000371587	0.000253109	0.000272278	0.000440355	0.000380353	0.000294673	0.000383068	0.000237065	0.000171204	0.000212147	0.000118973
rxn00178_x0	rxn00178_x0	0.000589559	0.000700352	0.001494899	0.000863115	0.002731453	0.001434754	0.00124276	0.001590018	0.001644381	0.000993876	0.001914092	0.001592729	0.000898725	0.000824348	0.000839151	0.00065015
rxn15022_d0	rxn15022_d0	0.001100768	0.001261896	0.001949253	0.002402908	0.001396246	0.000559555	0.002964046	0.002766604	0.002317108	0.000469464	0.001357071	0.000525374	0.002399844	0.001976124	0.001896291	0.001076352
rxn15298_d0	rxn15298_d0	0.000768023	0.000681424	0.000844893	0.000870415	0.000836483	0.000253219	0.000744401	0.001093439	0.0008547	0.000524099	0.000306586	0.000142368	0.00053782	0.000676256	0.000598237	2.59E-05
rxn01678_n0	rxn01678_n0	0.000157184	0.000145644	0.000349268	0.000247647	0.000134232	0.000413414	0.000356365	0.000306454	0.000351044	0.001364882	0.000840229	0.00041582	3.72E-05	3.04E-05	3.96E-05	0.000664847
rxn37441_m0	rxn37441_m0	9.67E-06	4.21E-06	1.07E-05	4.49E-06	1.14E-05	2.90E-05	6.23E-06	2.69E-05	0	5.19E-05	3.11E-05	4.25E-05	1.77E-06	1.71E-06	2.70E-06	9.10E-06
rxn00247_n0	rxn00247_n0	1.26E-05	1.84E-05	1.60E-05	3.59E-05	0	7.66E-06	3.36E-05	1.54E-05	0	0.000257599	0.000821322	0.000266728	1.15E-05	1.24E-05	3.69E-05	0.002612497
rxn47824_d0	rxn47824_d0	1.69E-05	6.84E-06	0	5.05E-06	2.84E-05	0	4.26E-05	4.66E-05	2.90E-05	0	2.73E-05	1.35E-05	9.73E-06	1.28E-05	2.79E-05	1.47E-05
rxn47566_d0	rxn47566_d0	1.69E-05	6.84E-06	0	5.05E-06	2.84E-05	0	4.26E-05	4.66E-05	2.90E-05	0	2.73E-05	1.35E-05	9.73E-06	1.28E-05	2.79E-05	1.47E-05
rxn05072_c0	rxn05072_c0	0.000114623	0.000128293	5.08E-05	4.32E-05	0.001482558	0.001344179	0.000675261	0.000866336	0.000981628	0.000196422	0.000223031	0	0.000313139	0.000287623	0.000289455	0.000118973
rxn01682_d0	rxn01682_d0	0.000119459	0.000304432	9.78E-05	2.19E-05	0.00034863	0.000100545	0.000136325	0.000188963	0.000452784	0.000459048	0.000281918	0.000194569	0.00011411	9.54E-05	9.57E-05	3.78E-05
rxn23805_d0	rxn23805_d0	0.000165889	8.52E-05	8.67E-05	3.99E-05	0.000308202	0.000152815	5.42E-05	8.83E-05	9.59E-05	0.00011178	6.73E-05	0.000143919	8.58E-05	8.60E-05	0.000104276	0.000591364
rxn04152_d0	rxn04152_d0	0	0	0	0	4.44E-05	1.31E-05	3.94E-06	0	9.15E-06	2.07E-05	1.45E-05	1.53E-05	2.74E-05	5.26E-05	9.84E-05	0.000185457
rxn00216_c0	rxn00216_c0	5.32E-06	3.68E-06	5.73E-06	5.05E-06	8.13E-06	2.20E-05	2.75E-05	1.58E-05	8.30E-06	7.19E-06	2.65E-05	1.42E-05	7.96E-06	3.85E-06	6.74E-06	2.80E-06
rxn01827_c0	rxn01827_c0	4.74E-05	4.15E-05	2.29E-05	5.05E-06	0.000151964	5.52E-05	1.91E-05	1.77E-05	1.20E-05	2.70E-05	0.000111718	4.47E-05	2.48E-05	1.16E-05	8.54E-06	3.22E-05
rxn00781_n0	rxn00781_n0	0.017946003	0.015522898	0.018582674	0.026688058	0.027402404	0.036493515	0.021596509	0.040342876	0.03632985	0.009923757	0.011009731	0.019265808	0.010477757	0.009613969	0.011052336	0.023856796
rxn28413_m0	rxn28413_m0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.99E-07	6.65E-05
rxn05347_d0	rxn05347_d0	4.69E-05	3.47E-05	1.41E-05	6.74E-06	0.000575549	0.00012668	8.23E-05	7.69E-05	6.30E-05	2.07E-05	4.95E-05	4.81E-05	0.000194606	9.03E-05	9.53E-05	2.10E-05
rxn38933_d0	rxn38933_d0	0	0	0	0	5.89E-06	0	4.12E-06	0	7.08E-06	2.51E-05	0	0	0	0	0	0
rxn11700_d0	rxn11700_d0	1.93E-06	9.99E-06	5.73E-06	2.25E-06	3.73E-05	1.36E-05	8.07E-06	7.98E-06	1.27E-05	0	1.42E-05	0	2.65E-06	2.57E-06	5.84E-06	0
